salary,isRemote,companyHQ,companySize,jobType,jobRole,programmingLanguage,yearsOfExperience,seniorityLevel,gender,age,isEUCitizen,raceOrEthnicity,education,company
45000,False,Spain,51-200,Full-time,Backend Engineer,go,13,Senior,Male,32,False,white,Masters (Licenciado/Master) - 4 years + master
25000,False,Spain,11-50,Full-time,Backend Engineer,php,3,Mid-level,Male,25,True,white,Masters (Licenciado/Master) - 4 years + master
44000,False,Norway,It's big,Full-time,Software Engineer,python,10,Mid-level,Male,39,True,,Undergraduate (Grado) - 4 years
35000,False,Spain,51-200,Full-time,Backend Engineer,scala,2,Mid-level,Male,23,True,white,Undergraduate (Grado) - 4 years
50000,False,Spain,51-200,Full-time,Backend Engineer,scala,10,Lead,Male,31,True,white,Undergraduate (Grado) - 4 years
45000,False,Spain,11-50,Full-time,Software Engineer,php,6,Senior,Male,30,True,,Masters (Licenciado/Master) - 4 years + master
32500,True,Spain,11-50,Full-time,Software Engineer,php,6,Lead,Male,33,True,white,Community College (FP superior) - 2 years
45000,True,Spain,2-10,Full-time,Other Mobile Engineer,javascript,10,Lead,Male,32,True,white,Masters (Licenciado/Master) - 4 years + master
48000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,15,Senior,Male,35,True,white,Community College (FP superior) - 2 years
42000,False,Spain,201-500,Full-time,Backend Engineer,go,5,Senior,Male,30,True,,Undergraduate (Grado) - 4 years
35000,False,Spain,51-200,Full-time,QA Engineer,ruby,3,Mid-level,Male,25,True,white,Undergraduate (Grado) - 4 years
60000,False,Spain,51-200,Full-time,Backend Engineer,php,7,Lead,Male,31,True,white,Community College (FP superior) - 2 years
50000,False,Spain,51-200,Full-time,Backend Engineer,php,6,Senior,Male,25,True,white,Undergraduate (Grado) - 4 years
40000,False,Spain,It's big,Full-time,Backend Engineer,php,9,Senior,Male,34,True,,Undergraduate (Grado) - 4 years
38000,False,United Kingdom,201-500,Full-time,Backend Engineer,php,10,Senior,Male,38,True,white,Community College (FP superior) - 2 years
35000,False,Spain,201-500,Full-time,Software Engineer,php,10,Senior,Male,34,False,white,Community College (FP superior) - 2 years
32000,False,Spain,2-10,Full-time,Backend Engineer,php,10,Lead,Male,29,True,white,Undergraduate (Grado) - 4 years
27000,False,Spain,11-50,Full-time,Fullstack Engineer,php,8,Senior,Male,33,True,white,Community College (FP superior) - 2 years
36000,False,Spain,11-50,Full-time,Backend Engineer,php,10,Senior,Male,32,True,,Undergraduate (Grado) - 4 years
28000,False,Spain,51-200,Full-time,Backend Engineer,php,2,Mid-level,Male,35,True,white,Community College (FP superior) - 2 years
55000,False,UK,It's big,Full-time,Backend Engineer,python,10,Mid-level,Male,30,True,white,Masters (Licenciado/Master) - 4 years + master
50000,False,Spain,51-200,Full-time,Systems Engineer,shell,15,Lead,Male,35,True,white,Community College (FP superior) - 2 years
29000,False,Spain,11-50,Full-time,Backend Engineer,php,2,Mid-level,Male,28,True,white,Community College (FP superior) - 2 years
40000,True,Spain,201-500,Full-time,Software Engineer,-,3,Mid-level,Male,28,True,,Undergraduate (Grado) - 4 years
29000,True,Spain,2-10,Full-time,Software Engineer,ruby,4,Senior,Male,34,True,white,Masters (Licenciado/Master) - 4 years + master
54000,False,Spain,51-200,Full-time,Backend Engineer,go,10,Lead,Male,34,False,white,Masters (Licenciado/Master) - 4 years + master
34000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,3,Senior,Male,40,True,white,No formal education
43000,False,Spain,51-200,Full-time,Backend Engineer,php,15,Lead,Male,45,True,white,Masters (Licenciado/Master) - 4 years + master
32000,False,Spain,201-500,Full-time,Backend Engineer,go,12,Senior,Male,36,True,mestizo,Masters (Licenciado/Master) - 4 years + master
37000,False,Spain,201-500,Full-time,Software Engineer,php,11,Senior,Male,32,True,white,Undergraduate (Grado) - 4 years
43000,False,Spain,51-200,Full-time,Backend Engineer,go,3,Mid-level,Female,26,True,white,Undergraduate - Non-engineer
35000,False,Spain,It's big,Full-time,Frontend Engineer,javascript,5,Senior,Male,29,True,white,No formal education
33000,False,Spain,201-500,Full-time,Backend Engineer,java,11,Senior,Male,35,True,white,Masters (Licenciado/Master) - 4 years + master
19000,False,Spain,2-10,Full-time,Backend Engineer,php,2,Mid-level,Male,25,True,white,Community College (FP superior) - 2 years
50000,False,Germany,It's big,Full-time,Frontend Engineer,javascript,12,Mid-level,Male,33,True,white,Masters (Licenciado/Master) - 4 years + master
30000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,3,Senior,Male,32,True,,Community College (FP superior) - 2 years
41000,False,Spain,51-200,Full-time,Backend Engineer,go,4,Mid-level,Male,28,True,white,Community College (FP superior) - 2 years
40000,False,Spain,2-10,Full-time,Software Engineer,python,12,Senior,Male,33,True,white,Masters (Licenciado/Master) - 4 years + master
33000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,5,Mid-level,Male,28,False,latino,Undergraduate (Grado) - 4 years
65000,True,USA,2-10,Full-time,Backend Engineer,php,12,Senior,Male,32,True,,Community College (FP superior) - 2 years
38000,False,Spain,11-50,Full-time,Backend Engineer,php,5,Senior,Male,32,True,white,Undergraduate (Grado) - 4 years
21000,False,Spain,It's big,Part-time,Software Engineer,lua,3,Mid-level,Prefer not to say,25,True,,No formal education
90000,False,Spain,51-200,Full-time,CTO,php,15,CTO,Male,37,True,white,Masters (Licenciado/Master) - 4 years + master
40500,False,Spain,201-500,Full-time,Backend Engineer,php,16,Lead,Male,39,True,white,Undergraduate (Grado) - 4 years
35000,False,Spain,51-200,Full-time,Software Engineer,php,7,Lead,Male,36,True,white,Masters (Licenciado/Master) - 4 years + master
55000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,10,Lead,Male,32,True,white,Undergraduate (Grado) - 4 years
50000,False,Spain,2-10,Freelance,Backend Engineer,scala,5,Senior,Male,30,True,white,Masters (Licenciado/Master) - 4 years + master
28000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,5,Mid-level,Female,42,True,white,Undergraduate (Grado) - 4 years
42000,False,UK,It's big,Full-time,iOS Engineer,objective-c,8,Senior,Male,30,True,white,Masters (Licenciado/Master) - 4 years + master
5000,False,Spain,51-200,Full-time,Backend Engineer,java,12,Senior,Male,33,True,white,Community College (FP superior) - 2 years
40000,False,Spain,2-10,Full-time,Software Engineer,php,10,Mid-level,Male,29,False,,Masters (Licenciado/Master) - 4 years + master
57500,False,Spain,2-10,Full-time,Manager,C#,15,CTO,Male,38,True,white,Masters (Licenciado/Master) - 4 years + master
41000,False,Spain,51-200,Full-time,Software Engineer,php,8,Mid-level,Male,31,True,white,Masters (Licenciado/Master) - 4 years + master
45000,False,Spain,2-10,Full-time,Software Engineer,scala,8,Senior,Male,33,True,white,Masters (Licenciado/Master) - 4 years + master
90000,True,USA,2-10,Freelance,Frontend Engineer,javascript,7,Lead,Male,29,True,-,Masters (Licenciado/Master) - 4 years + master
28000,False,Spain,51-200,Full-time,Backend Engineer,php,2,Mid-level,Female,28,True,,Masters (Licenciado/Master) - 4 years + master
39000,False,Spain,11-50,Full-time,Manager,php,11,Lead,Male,33,True,white,Masters (Licenciado/Master) - 4 years + master
45000,False,Spain,51-200,Full-time,Backend Engineer,scala,6,Senior,Male,27,True,white,Undergraduate (Grado) - 4 years
51000,False,Spain,51-200,Full-time,Backend Engineer,php,3,Senior,Male,27,True,white,Masters (Licenciado/Master) - 4 years + master
26000,False,Spain,11-50,Full-time,Backend Engineer,php,18,Senior,Male,40,True,white,Community College (FP superior) - 2 years
28000,False,Spain,11-50,Full-time,Backend Engineer,php,15,Senior,Male,46,True,white,Community College (FP superior) - 2 years
43000,False,Spain,It's big,Full-time,Software Engineer,java,6,Mid-level,Male,28,True,white,Community College (FP superior) - 2 years
45000,False,Spain,51-200,Full-time,Software Engineer,java,8,Senior,Male,35,True,white,Masters (Licenciado/Master) - 4 years + master
55000,False,Spain,51-200,Full-time,Backend Engineer,java,10,Lead,Male,38,True,white,Masters (Licenciado/Master) - 4 years + master
27000,False,Spain,201-500,Full-time,Software Engineer,javascript,5,Senior,Male,24,True,white,Undergraduate (Grado) - 4 years
45000,False,Spain,51-200,Full-time,Frontend Engineer,javascript,6,Mid-level,Male,30,True,white,Masters (Licenciado/Master) - 4 years + master
38000,False,Germany,It's big,Full-time,Backend Engineer,C#,8,Senior,Male,33,True,white,Community College (FP superior) - 2 years
